model,experiment_id,task_type,throughput_tps,latency_s,latency_per_token_ms,ttft_s,token_count,cpu_percent_avg,cpu_percent_peak,mem_used_avg_mb,mem_used_peak_mb,gpu_util_avg,gpu_util_peak,gpu_mem_avg_mb,gpu_mem_peak_mb,gpu_power_avg_w,gpu_power_peak_w,gpu_energy_j,gpu_temp_avg_c,cpu_energy_j,response_length,avg_response_length,temperature,max_tokens,norm_throughput,norm_latency,norm_energy,norm_gpu_util,efficiency_score,norm_quality,qe_ratio
gemma_4b_ol_q4km,exp_20260303_171537_2801312650912,summary,23.688819074463236,1.9840583801269531,42.214008087807514,0.9654927253723145,47,10.28,18.8,11651.64140625,11661.0,32.6,82,4032.6171875,4032.6171875,33.6226,81.627,62.63540333318711,68.0,10.05126458823681,79,79.0,0.7,200,0.3909159832387314,0.9614776340775532,0.9303388678983247,0.37504424778761064,0.7239113438882558,0.11285714285714285,0.4294373098427074
gemma_4b_ol_q4km,exp_20260303_171542_2801312650912,summary,20.988162076807733,1.9534821510314941,47.64590612271937,0.9776260852813721,41,15.05,32.8,11694.49765625,11721.7265625,44.3,100,4032.6171875,4032.6171875,39.89489999999999,91.463,74.06197403037548,68.3,14.646328432559967,76,76.0,0.7,250,0.3432824966837742,0.9623563016785712,0.9165690050273647,0.509646017699115,0.7009905906852905,0.10857142857142857,0.3837146216174599
gemma_4b_ol_q4km,exp_20260303_171546_2801312650912,summary,25.231149386619602,2.5761806964874268,39.633549176729645,0.9926910400390625,65,10.284615384615385,24.7,11661.054086538461,11675.75390625,49.53846153846154,100,4032.6171875,4032.6171875,31.65192307692307,71.421,84.57903588628768,67.07692307692308,12.672708136439324,114,114.0,0.7,250,0.4181192046219656,0.9444618440139254,0.9038951675831219,0.5699115044247788,0.7217547853279005,0.16285714285714287,0.599687814605286
gemma_4b_ol_q4km,exp_20260303_171551_2801312650912,summary,21.255005087858464,2.1171483993530273,47.047742207845054,0.9806249141693115,45,8.518181818181818,14.0,11650.890269886364,11657.515625,41.45454545454545,100,4032.6171875,4032.6171875,26.423454545454547,80.628,56.518130107879635,66.36363636363636,8.751639751195908,79,79.0,0.7,200,0.3479890043928997,0.9576530327001979,0.9377106346067217,0.4769106999195495,0.7078047019492357,0.11285714285714285,0.4065488233920327
gemma_4b_ol_q4km,exp_20260303_171555_2801312650912,translation,51.53155194191928,5.821676015853882,19.40558671951294,0.952545166015625,300,13.328571428571431,26.1,11611.383510044643,11638.01953125,62.0,87,4032.6171875,4032.6171875,63.286392857142864,81.827,370.87415239775186,70.46428571428571,35.91707579612732,842,842.0,0.2,300,0.820580310437738,0.8917782604598592,0.642764851632554,0.5632172025224853,0.7885950578028191,0.5496997998665777,2.5279462793929643
gemma_4b_ol_q4km,exp_20260303_171603_2801312650912,translation,49.56398904235464,6.052781581878662,20.175938606262207,0.9864394664764404,300,9.772413793103448,20.0,11609.594558189656,11632.26171875,65.20689655172414,100,4032.6171875,4032.6171875,61.24413793103449,83.166,377.80576753306394,70.65517241379311,27.519000524282458,775,775.0,0.2,300,0.7839159744001971,0.8857522683625726,0.6353886532409632,0.6149359931840139,0.7699086662411396,0.505003335557038,2.145030924249394
gemma_4b_ol_q4km,exp_20260303_171611_2801312650912,translation,39.2040200265439,3.213956117630005,25.507588235158767,0.843127965927124,126,9.425,16.3,11623.843017578125,11633.87890625,49.5,82,4032.6171875,4032.6171875,53.7466875,82.36,174.88855853712556,70.1875,14.352909738421438,623,623.0,0.2,300,0.5908642628547909,0.9597735916365613,0.8513206635161654,0.36162514214824776,0.7796739816877343,0.40360240160106736,1.7957259220290245
gemma_4b_ol_q4km,exp_20260303_171617_2801312650912,translation,48.6337936305634,4.934840202331543,20.561834176381428,0.9427320957183838,240,11.108333333333334,20.8,11627.198567708334,11650.4375,53.916666666666664,83,4032.6171875,4032.6171875,59.386500000000005,83.2,300.035997202158,70.75,25.347663272023198,566,566.0,0.2,240,0.7665823495559602,0.914902176061716,0.7181464584034096,0.43285433681381164,0.7965475301619218,0.3655770513675784,1.75953481190677
gemma_4b_ol_q4km,exp_20260303_171624_2801312650912,translation,51.5768281639734,5.81656551361084,19.388551712036133,0.8277773857116699,300,12.464285714285714,25.3,11640.823521205357,11674.875,59.92857142857143,84,4032.6171875,4032.6171875,62.89146428571429,82.018,371.5694802896976,71.5,33.616171964406966,800,800.0,0.2,300,0.8214240052544424,0.8919115149143471,0.6420249264667625,0.5298105182318974,0.7887505345161098,0.5216811207471648,2.4030843174438217
phi3_4b_hf_4bit,exp_20260303_203916_2801285387936,code,4.3978120018204985,10.687132596969604,227.3857999355235,,47,14.3,30.2,10794.243795955883,14194.16015625,25.058823529411764,66,7333.7107843137255,8181.234375,23.583215686274514,46.947,246.72551230466368,48.05882352941177,69.63990801751613,107,107.0,0.1,1200,0.018143686325897426,0.9832398818085799,0.9987596957069304,0.06972491708810018,0.601857347785012,0.0,0.024501237363284755
phi3_4b_hf_4bit,exp_20260303_203929_2801285387936,code,15.947987441907799,9.34287166595459,62.703836684258995,,149,9.67391304347826,14.7,10333.22902513587,10366.875,46.04347826086956,99,8129.234375,8129.234375,40.112891304347826,46.301,377.13514680600167,49.15217391304348,41.41366915941237,451,451.0,0.1,640,0.19392714433146882,0.9870129552306367,0.987411406498755,0.3631976819679543,0.669898166251405,0.06345692676627929,0.2159850946895482
phi3_4b_hf_4bit,exp_20260303_203941_2801285387936,code,16.140723203024564,8.301982402801514,61.95509255822025,,134,9.917073170731708,17.4,10339.87480945122,10349.8125,46.31707317073171,100,8129.234375,8129.234375,37.848365853658535,44.974,315.4033642953634,48.170731707317074,37.85102893531322,431,431.0,0.1,640,0.19686041220659165,0.9899345246398895,0.9927833264795576,0.3670239376620227,0.6735595202184708,0.059767570558937465,0.20736972734149495
phi3_4b_hf_4bit,exp_20260303_203951_2801285387936,code,20.259340858387496,39.48795795440674,49.35994744300842,,800,11.764583333333334,21.3,10593.795186360678,11048.05859375,42.260416666666664,100,8130.369791666667,8175.234375,43.985869791666666,52.356,1740.6594722994566,49.234375,210.19984588801861,2107,2107.0,0.1,800,0.25954213140799476,0.902401685754341,0.8687570720452439,0.31029113859284746,0.6351644799030733,0.3689356207341819,1.0109383994243528
phi3_4b_hf_4bit,exp_20260303_204033_2801285387936,code,18.684724398066514,9.526498556137085,53.519654809758904,,178,11.259574468085107,21.2,10979.252244015957,11025.1953125,33.5531914893617,42,8109.234375,8109.234375,35.69325531914893,41.739,340.7876995862722,47.61702127659574,49.262071285843845,407,407.0,0.1,800,0.2355778610933594,0.9864975510238065,0.9905743732887904,0.1885196117359151,0.6873527217311228,0.05534034311012728,0.20251323197487534
phi3_4b_hf_4bit,exp_20260303_204045_2801285387936,creative,18.96522876432836,26.416765451431274,52.728074753355834,,501,12.256250000000001,24.8,11006.215118408203,11058.02734375,35.46875,100,8109.234375,8109.234375,33.0880234375,42.695,876.9939637125727,46.3828125,146.68381203711039,378,378.0,0.8,500,0.259596994310909,0.821584195169348,0.8124526525267726,0.11900316001149092,0.5940498520331997,0.4144736842105263,1.0204917254757326
phi3_4b_hf_4bit,exp_20260303_204114_2801285387936,creative,19.84621335972536,25.244110345840454,50.38744580008075,,501,11.882926829268294,44.9,11018.668095782521,11074.5859375,39.08130081300813,100,8109.234375,8109.234375,34.631081300813015,43.448,877.1636923558713,46.02439024390244,135.71734079897405,354,354.0,0.8,500,0.2733176238175301,0.8296368923458608,0.8124159541621622,0.17711946151348892,0.6019429034794189,0.3881578947368421,0.9757406454436218
phi3_4b_hf_4bit,exp_20260303_204141_2801285387936,creative,18.470124820503006,27.124884366989136,54.141485762453364,,501,10.790909090909091,24.8,10985.127722537878,11048.23828125,38.333333333333336,100,8109.234375,8109.234375,33.277878787878784,46.878,903.2124281637667,45.053030303030305,132.65141279518605,350,350.0,0.8,500,0.25188614690678,0.8167214975485713,0.8067837521617295,0.16508666092119123,0.5878060336758022,0.38377192982456143,0.9326801452254497
phi3_4b_hf_4bit,exp_20260303_204210_2801285387936,creative,20.433703291398192,24.420438766479492,48.93875504304508,,499,11.53361344537815,21.8,10998.78249737395,11043.53125,38.73109243697479,88,8109.234375,8109.234375,35.695529411764696,45.95,875.7313045276404,45.38655462184874,127.84067808151248,362,362.0,0.8,500,0.2824673089919009,0.8352930974566994,0.8127256619979303,0.1714855433698903,0.6073925514331493,0.3969298245614035,1.0107359563513767
phi3_4b_hf_4bit,exp_20260303_204237_2801285387936,creative,18.44201768348979,21.74382472038269,54.224001796465565,,401,11.113207547169809,22.7,10972.27155807783,11004.55859375,36.783018867924525,100,8109.234375,8109.234375,30.76125471698113,37.778,671.5475291002988,44.24528301886792,109.67348471760756,235,235.0,0.8,400,0.25144840075836256,0.8536735763109307,0.8568738416600395,0.1401462386106789,0.613743585694636,0.2576754385964912,0.6755106767564263
phi3_4b_hf_4bit,exp_20260303_204301_2801285387936,math,20.36390593990938,10.803428411483765,49.10649277947166,,220,11.452830188679247,17.1,10954.692290683963,11000.640625,40.18867924528302,100,8109.234375,8109.234375,34.28477358490566,44.986,374.0137992756367,44.75471698113208,56.50228636980055,590,590.0,0.0,400,0.2828837926412356,0.8749399005765489,0.8025562541662994,0.4484908406800143,0.6164023634793487,0.21291952363767594,0.566363979235886
phi3_4b_hf_4bit,exp_20260303_204314_2801285387936,math,19.79645713630272,7.021458387374878,50.51408911780488,,139,10.308571428571428,15.1,10952.767857142857,10977.48828125,41.4,99,8109.234375,8109.234375,32.60445714285715,41.835,230.6214788879156,44.02857142857143,33.3397059738636,423,423.0,0.0,400,0.2743597575603589,0.9214194017007606,0.8799017804678719,0.46200873362445416,0.6501402576747333,0.1526524720317575,0.45198851914016175
phi3_4b_hf_4bit,exp_20260303_204323_2801285387936,math,19.03978553623383,8.298412799835205,52.521599998956994,,158,11.839024390243901,24.1,10954.949695121952,11031.33203125,38.46341463414634,74,8109.234375,8109.234375,30.172512195121946,35.605,251.6044581631422,43.36585365853659,45.303030406236644,524,524.0,0.0,320,0.2629932779366549,0.9057259393858388,0.8685836040757953,0.4292375238162862,0.6374901742131522,0.1891014074341393,0.5344863239877765
phi3_4b_hf_4bit,exp_20260303_204334_2801285387936,math,17.741276410002435,7.27117919921875,56.36573022650194,,129,10.241666666666667,17.8,10917.694444444445,10966.28515625,37.111111111111114,71,8109.234375,8109.234375,30.67147222222222,35.082,224.23058796620373,42.888888888888886,34.23200865626335,391,391.0,0.0,600,0.24348748767948244,0.9183503930410288,0.8833490140473215,0.4141463151652381,0.6379048171982981,0.1411042944785276,0.4060904345516737
phi3_4b_hf_4bit,exp_20260303_204343_2801285387936,math,11.67007336925745,1.4567174911499023,85.68926418528838,,17,8.287500000000001,16.8,10896.22216796875,10900.23828125,44.375,93,8109.234375,8109.234375,16.755,29.086,23.53400413000584,41.25,6.20372970879078,48,48.0,0.0,320,0.1522878105041862,0.9898087276587257,0.9916043436337701,0.49520863658418246,0.6553390455894232,0.01732226632984482,0.07703770598388153
phi3_4b_hf_4bit,exp_20260303_204347_2801285387936,multi_turn,20.32446026523455,45.01964569091797,49.201798569309254,,915,15.600917431192661,51.7,10569.565761181193,11546.8828125,38.08256880733945,100,6246.2272792431195,8109.234375,35.24766972477065,66.098,1588.2823123569488,44.91284403669725,316.9587922936676,194,173.25,0.2,300,0.21209002019099837,0.7958361939759747,0.6797700039752511,0.3317545526876941,0.5275178674617671,0.20780711825487944,0.4514304335147995
phi3_4b_hf_4bit,exp_20260303_204434_2801285387936,multi_turn,21.35256692204769,33.76643204689026,46.83277676406416,,721,13.255487804878047,36.1,9562.162371379573,9633.73046875,38.548780487804876,79,3596.6171875,3596.6171875,35.31910975609757,46.696,1195.5996908369077,45.5,202.43069346249106,193,179.0,0.7,240,0.2286086498010733,0.8632661466634889,0.781689159062657,0.33776930418938933,0.584930051638273,0.2066590126291619,0.5097020230768912
phi3_4b_hf_4bit,exp_20260303_204510_2801285387936,multi_turn,18.28735075425119,49.37839341163635,54.68260621443672,,903,11.526250000000001,34.0,9587.356868489584,9644.4296875,37.44166666666667,68,3596.6171875,3596.6171875,29.965833333333332,44.882,1480.5450264720916,44.15833333333333,257.0862134796383,213,246.33333333333334,0.7,300,0.17935970251033873,0.7697183078429913,0.7077327722441661,0.3234860616254305,0.5149792050302827,0.2296211251435132,0.4840627456027821
phi3_4b_hf_4bit,exp_20260303_204602_2801285387936,multi_turn,20.899513371637184,34.594106912612915,47.84800402851025,,723,12.325443786982248,25.4,9568.58411150148,9625.7890625,37.79289940828402,94,3596.6171875,3596.6171875,34.349366863905324,43.843,1190.4396930974726,44.47337278106509,192.66193342924112,186,186.0,0.7,240,0.2213294207997181,0.8583066676380513,0.7830284151973452,0.3280174317060309,0.5809322931705062,0.19862227324913892,0.48622226732165336
phi3_4b_hf_4bit,exp_20260303_204639_2801285387936,multi_turn,21.046443535453424,63.763742208480835,47.51396587815263,,1342,12.802265372168286,25.0,9543.134645529935,9615.03515625,38.20388349514563,83,3596.6171875,3596.6171875,37.109291262135926,55.793,2368.1231425665605,45.530744336569576,368.19335249304754,421,439.0,0.2,450,0.22369015345186474,0.6835204074521629,0.47736553236924595,0.33331967370725213,0.4377418433271686,0.46842709529276694,0.8360336846474884
phi3_4b_hf_4bit,exp_20260303_204745_2801285387936,qa,18.93667808065232,8.502019166946411,52.80757246550566,,161,11.102380952380955,16.9,9586.279110863095,9594.578125,33.095238095238095,42,3596.6171875,3596.6171875,30.602404761904765,36.828,263.3604029700756,44.595238095238095,43.2872232913971,529,529.0,0.0,300,0.2096490168007072,0.8484262118795346,0.7834109876306873,0.01857969530810755,0.5734107665733494,0.2802013422818792,0.6647010967361261
phi3_4b_hf_4bit,exp_20260303_204756_2801285387936,qa,19.913610641552992,8.285790205001831,50.21691033334443,,165,15.078048780487803,24.1,9513.909394054877,9633.875,40.21951219512195,100,3596.6171875,3596.6171875,31.58312195121951,36.982,263.77956502616405,44.5609756097561,57.09683953464032,680,680.0,0.0,200,0.22732124685623156,0.8543120144596581,0.7829356461176205,0.14838083647188463,0.5821027969156762,0.40687919463087246,0.9742508051606029
phi3_4b_hf_4bit,exp_20260303_204806_2801285387936,qa,20.567943186417555,9.772489070892334,48.61934861140465,,201,11.952083333333334,21.9,9499.21044921875,9550.59765625,40.729166666666664,99,3596.6171875,3596.6171875,30.924750000000003,36.533,305.66361009657396,44.0625,53.47983729600905,849,849.0,0.0,200,0.23915780111643803,0.8138437259286896,0.7354379657623945,0.15766651682025923,0.5604476279539005,0.5486577181208053,1.2426977430418664
phi3_4b_hf_4bit,exp_20260303_204818_2801285387936,qa,20.741602790006574,11.570947647094727,48.21228186289469,,240,12.385964912280702,22.1,9505.762609649122,9554.62890625,40.75438596491228,100,3596.6171875,3596.6171875,34.72478947368421,44.916,403.8094938670398,44.56140350877193,65.41116516888141,1005,1005.0,0.0,300,0.24229921802565327,0.7648892656525937,0.6241377843287698,0.1581260013439785,0.5136278022046704,0.6795302013422819,1.3891394489958877
phi3_4b_hf_4bit,exp_20260303_204832_2801285387936,qa,20.46312391782363,9.77367877960205,48.868393898010254,,200,11.793749999999998,19.9,9454.542236328125,9509.59765625,38.770833333333336,100,3596.6171875,3596.6171875,34.05677083333333,44.801,334.4839649569989,44.270833333333336,52.833327194452295,909,909.0,0.0,200,0.2372616720457314,0.8138113417812087,0.7027548760421101,0.1219865446740621,0.5498745341652882,0.5989932885906041,1.3235374562149733
phi3_4b_hf_4bit,exp_20260303_204844_2801285387936,reasoning,21.272934474165467,28.251861572265625,47.00808913854513,,601,13.576811594202898,29.4,9442.437556612318,9635.8046875,38.84057971014493,100,3596.6171875,3596.6171875,40.47472463768116,52.12,1146.5235485268831,45.92028985507246,173.3379147273302,437,437.0,0.1,600,0.23119906974406768,0.6463202642934871,0.38674006523658194,0.15576592082616184,0.40239772675664776,0.40524781341107874,0.6834204408000409
phi3_4b_hf_4bit,exp_20260303_204914_2801285387936,reasoning,19.632733047129367,16.350245237350464,50.93534341853727,,321,12.094999999999999,20.3,9552.38515625,9607.80078125,37.175,100,3596.6171875,3596.6171875,32.658300000000004,38.563,538.1908440316915,44.8375,90.08489522516726,244,244.0,0.1,320,0.2042934279975606,0.8034580791106456,0.7182512343542248,0.12879244249726174,0.5382301652384853,0.21768707482993196,0.4826232159269584
phi3_4b_hf_4bit,exp_20260303_204933_2801285387936,reasoning,17.604764987768473,22.777924060821533,56.80280314419335,,401,10.529729729729729,20.8,9539.43042652027,9582.3984375,36.693693693693696,100,3596.6171875,3596.6171875,29.98567567567567,40.112,685.8365213617088,43.612612612612615,108.82912455260757,292,292.0,0.1,400,0.17102691500767614,0.7185930174043889,0.6377916589522137,0.12099785593761501,0.4753261689100512,0.26433430515063167,0.5130872116770572
phi3_4b_hf_4bit,exp_20260303_204958_2801285387936,reasoning,20.331700755865207,15.73896861076355,49.18427690863609,,320,11.287012987012986,16.5,9540.851308847403,9569.15234375,39.27272727272727,99,3596.6171875,3596.6171875,33.943077922077926,38.909,537.9676872807742,43.883116883116884,80.89134840667248,283,283.0,0.1,320,0.21575919948978933,0.8115288041825739,0.7183728437216752,0.1627643987994481,0.5452741741671905,0.2555879494655005,0.5714938458381456
phi3_4b_hf_4bit,exp_20260303_205016_2801285387936,reasoning,19.972586598643428,20.07751965522766,50.06862756914629,,401,11.364285714285712,24.8,9534.444674744898,9594.51953125,39.54081632653061,100,3596.6171875,3596.6171875,37.17848979591837,46.485,748.1130556424857,44.38775510204081,103.3443573385477,353,353.0,0.1,400,0.2098683395618304,0.7542466324661344,0.6038540347944802,0.1671060068527489,0.49137753600291656,0.3236151603498542,0.6432717121017927
phi3_4b_hf_4bit,exp_20260303_205038_2801285387936,summary,13.846767150581885,7.510778427124023,72.21902333773099,,104,16.25945945945946,53.8,9529.197107263513,9750.421875,35.16216216216216,100,3596.6171875,3596.6171875,26.88821621621621,41.903,203.1385797334909,43.16216216216216,56.13770243704318,77,77.0,0.7,250,0.21732442814810793,0.802656550220794,0.7610221478396524,0.404520449653193,0.5560333806773771,0.11,0.2643366161570548
phi3_4b_hf_4bit,exp_20260303_205048_2801285387936,summary,17.780177595703037,11.304723978042603,56.24240785095822,,201,15.165454545454546,30.0,9365.388139204546,9420.046875,35.527272727272724,65,3596.6171875,3596.6171875,33.173690909090915,42.364,379.09908868849266,44.763636363636365,78.33094390511515,144,144.0,0.7,200,0.28670089976796176,0.6936301223636752,0.5489767194058287,0.4087208366854384,0.48746241243803584,0.2057142857142857,0.41282061013210003
phi3_4b_hf_4bit,exp_20260303_205102_2801285387936,summary,20.37163929485777,12.173787117004395,49.08785127824353,,248,11.936666666666664,21.7,9378.975455729167,9412.18359375,36.5,41,3596.6171875,3596.6171875,37.822233333333344,45.884,464.2831696665287,45.75,65.87655301272869,171,171.0,0.7,250,0.3324084280144346,0.6686558974172053,0.4463236010783045,0.41991150442477876,0.46745722075442675,0.24428571428571427,0.4686924681576417
phi3_4b_hf_4bit,exp_20260303_205116_2801285387936,summary,20.574787279075704,12.199397087097168,48.60317564580545,,251,12.261666666666665,29.5,9367.2248046875,9421.8125,41.15,100,3596.6171875,3596.6171875,40.18425,49.672,495.0950946996212,45.85,67.999466945529,227,227.0,0.7,250,0.33599149938681255,0.6679199449584078,0.40919295237016867,0.4734070796460177,0.45753046895329796,0.3242857142857143,0.6050753851572243
phi3_4b_hf_4bit,exp_20260303_205131_2801285387936,summary,19.52700490581006,10.191015005111694,51.21113067895324,,199,11.579999999999998,18.4,9340.9971875,9383.5390625,39.7,100,3596.6171875,3596.6171875,36.47386,45.579,376.3934238455294,45.58,53.60689273238182,152,152.0,0.7,200,0.31751098607734835,0.7256347226831708,0.5522372456695439,0.4567256637168142,0.5103659849367537,0.21714285714285714,0.4546184813179787
phi3_4b_hf_4bit,exp_20260303_205143_2801285387936,translation,19.682381244696902,15.29286503791809,50.80686059109,,301,12.097333333333335,23.2,9320.8725,9371.48828125,37.8,99,3596.6171875,3596.6171875,31.70626666666667,37.704,488.2708089966773,44.04,83.97281484961509,1140,1140.0,0.2,300,0.2270904163060985,0.6448205121867306,0.5178385519637024,0.17293497363796131,0.43963388576756934,0.7484989993328885,1.3298458313107142
phi3_4b_hf_4bit,exp_20260303_205201_2801285387936,translation,20.438259159918815,14.629426002502441,48.92784616221552,,299,16.09295774647887,74.7,9673.626320422536,9857.44921875,40.53521126760563,100,3596.6171875,3596.6171875,33.26438028169015,38.546,488.70041096162794,44.521126760563384,107.66229555666447,1077,1077.0,0.2,300,0.24117574079213358,0.6621194394830878,0.5173813959818664,0.21704672363759733,0.4503205469563397,0.7064709806537692,1.280145227339403
phi3_4b_hf_4bit,exp_20260303_205217_2801285387936,translation,21.031969443737587,14.311546087265015,47.54666474174424,,301,12.525714285714287,26.1,9761.88950892857,9803.4140625,38.8,100,3596.6171875,3596.6171875,34.55757142857143,39.761,497.86855000174035,44.68571428571428,81.58713659942147,387,387.0,0.2,300,0.2522391702559092,0.6704080406191655,0.5076252264425265,0.18906233846790033,0.45430564822087127,0.24616410940627084,0.46098022876447753
phi3_4b_hf_4bit,exp_20260303_205234_2801285387936,translation,20.819176325140464,11.575866222381592,48.032639926894575,,241,11.980701754385965,17.4,9683.707099780702,9746.46484375,39.228070175438596,99,3596.6171875,3596.6171875,32.492105263157896,37.295,378.94847917079903,44.26315789473684,63.42536368489265,785,785.0,0.2,240,0.24827390011971812,0.7417398805659627,0.6341726498161084,0.1959659823600146,0.5120833191625086,0.5116744496330887,1.0477143460139495
phi3_4b_hf_4bit,exp_20260303_205248_2801285387936,translation,21.053418146313714,14.296965837478638,47.498225373683184,,301,12.711428571428572,22.7,9705.9234375,9765.05078125,38.357142857142854,61,3596.6171875,3596.6171875,34.054871428571424,39.339,488.8833001291751,44.142857142857146,82.84834574997426,1051,1051.0,0.2,300,0.2526388537623396,0.6707882152359022,0.5171867765811688,0.18192021975749875,0.45744803905005715,0.6891260840560374,1.2652675828968292
phi3_4b_hf_8bit,exp_20260303_205305_2199671396000,code,4.900292023860768,16.937766075134277,204.06947078475034,,83,13.436585365853658,23.9,10313.44550304878,13750.0625,20.073170731707318,40,3268.7427591463415,4570.6171875,20.885073170731705,31.492,354.2302006797791,42.146341463414636,103.3625026381016,155,155.0,0.1,1200,0.025790987989073436,0.9656955952022037,0.9894046024304204,0.0,0.5968464544854166,0.008854454897620365,0.045635466770924386
phi3_4b_hf_8bit,exp_20260303_205325_2199671396000,code,13.454809349150391,10.77681565284729,74.32286657136062,,145,15.264150943396224,50.0,9475.404333726416,9640.2109375,37.924528301886795,84,4671.522847877359,4674.6171875,29.80896226415094,34.629,324.68090236508846,42.75471698113208,72.93008714854714,554,554.0,0.1,640,0.15598317812576418,0.9829881592845269,0.991975992070887,0.2496532504357074,0.6548825166569299,0.08245711123408965,0.2603564047697678
phi3_4b_hf_8bit,exp_20260303_205338_2199671396000,code,9.441357079829285,11.544950485229492,105.91697692871094,,109,10.264912280701754,21.9,9377.266241776315,9436.6328125,37.10526315789474,52,4680.3364857456145,4682.6171875,20.08022807017544,22.542,232.47247146630284,40.96491228070175,54.10951080679892,365,365.0,0.1,640,0.09490198311698606,0.9808321573850824,1.0,0.23819573492954985,0.6322104404623191,0.047592695074709465,0.15244649731768234
phi3_4b_hf_8bit,exp_20260303_205351_2199671396000,code,13.338666399064625,59.97601079940796,74.97001349925995,,800,13.200344827586209,35.5,9396.040369073276,9437.57421875,37.772413793103446,49,4903.720635775862,5282.6171875,33.748179310344824,42.125,2028.1191808382275,43.62413793103448,357.5866607505084,2142,2142.0,0.1,800,0.1542155851143034,0.8448957909718452,0.8437422338343271,0.2475259118617699,0.568277641487573,0.37539199409703006,0.8724756324196521
phi3_4b_hf_8bit,exp_20260303_205454_2199671396000,code,14.002919792784661,57.13094210624695,71.41367763280869,,800,13.462454873646209,100.0,9409.291488041516,9488.75,40.0,86,5318.357259702166,5318.6171875,38.04259566787003,42.938,2175.3475213408474,45.38628158844765,342.47923115909117,2092,2092.0,0.1,800,0.164324934461049,0.8528813336759586,0.8309303753082893,0.27867895638463985,0.570873486479694,0.36616860357867553,0.8566292218683828
phi3_4b_hf_8bit,exp_20260303_205553_2199671396000,creative,12.578979846548899,39.271865129470825,79.49770269123648,,494,13.80105263157895,34.3,9484.370867598684,9553.46484375,37.94210526315789,73,5318.6171875,5318.6171875,28.00831052631579,32.868,1101.003812856912,43.94210526315789,245.10978787243351,333,333.0,0.8,500,0.16013628206267086,0.7333074082542523,0.7640177215661317,0.15879284537111227,0.5132520517711836,0.3651315789473684,0.7551748935952767
phi3_4b_hf_8bit,exp_20260303_205634_2199671396000,creative,11.444942927054937,4.368741750717163,87.37483501434326,,50,10.454545454545455,15.5,9467.555042613636,9488.65234375,37.27272727272727,63,5318.6171875,5318.6171875,22.143136363636366,28.108,98.22178554522992,41.72727272727273,21.38874854743481,34,34.0,0.8,500,0.14247456527386052,0.9729893759048848,0.9808371089588586,0.14802433992321953,0.6431377715686672,0.03728070175438596,0.12887863096877988
phi3_4b_hf_8bit,exp_20260303_205641_2199671396000,creative,13.243488732634754,37.82991099357605,75.50880437839531,,501,11.79782608695652,23.2,9479.63676120924,9517.109375,38.70108695652174,83,5318.6171875,5318.6171875,29.05346195652174,33.394,1101.6261667773724,42.38586956521739,201.76349626064282,341,341.0,0.8,500,0.17048547576875697,0.7432093989959636,0.7638831575311764,0.17100283526722707,0.5203219572656448,0.37390350877192985,0.7839916746689685
phi3_4b_hf_8bit,exp_20260303_205721_2199671396000,creative,12.062675050405959,40.952773571014404,82.90035135832875,,494,12.01818181818182,25.3,9499.457938762625,9544.1015625,37.707070707070706,73,5318.6171875,5318.6171875,25.996545454545455,31.815,1066.8617330493921,41.7020202020202,222.25201044201864,345,345.0,0.8,500,0.15209524836312416,0.7217645031011001,0.7713998491138556,0.15501176661762694,0.5087874050097363,0.3782894736842105,0.7747001523210988
phi3_4b_hf_8bit,exp_20260303_205804_2199671396000,creative,12.588591149830325,31.85423970222473,79.43700673871504,,401,11.637419354838709,23.9,9511.721572580645,9546.21875,37.348387096774196,64,5318.6171875,5318.6171875,26.16707741935484,30.623,835.8922923997641,41.303225806451614,167.65223091781144,240,240.0,0.8,400,0.16028597041373763,0.7842447137327625,0.8213395680798476,0.1492415045732131,0.5457896727092781,0.2631578947368421,0.5884356264348488
phi3_4b_hf_8bit,exp_20260303_205838_2199671396000,math,11.661043762222935,14.921477317810059,85.75561676902332,,174,11.335616438356164,35.7,9473.356485445205,9598.3125,34.9041095890411,49,5318.6171875,5318.6171875,23.746712328767124,29.86,355.82630793523793,40.45205479452055,75.63766592860219,493,493.0,0.0,400,0.15215217062506486,0.8243300708975707,0.8123665500456378,0.3895169920174407,0.5518698545329885,0.17791411042944785,0.4101762616775433
phi3_4b_hf_8bit,exp_20260303_205856_2199671396000,math,13.218599134285608,11.271996259689331,75.65098160865323,,149,16.294545454545453,43.9,9614.04169034091,9680.2734375,38.74545454545454,68,5318.6171875,5318.6171875,25.69536363636364,29.255,292.3291997936965,41.74545454545454,83.84517946064472,423,423.0,0.0,400,0.17554927102863394,0.8691813145252035,0.8466167611765817,0.4323849852234132,0.584959131121989,0.1526524720317575,0.38267490008928917
phi3_4b_hf_8bit,exp_20260303_205909_2199671396000,math,13.683495902982344,12.642967939376831,73.08073953397012,,173,12.025806451612905,20.3,9593.749684979839,9614.40234375,39.29032258064516,73,5318.6171875,5318.6171875,27.212629032258068,29.931,345.63579905891413,41.79032258064516,69.38618128001688,586,586.0,0.0,320,0.18253280212460238,0.852332402629792,0.8178632898305086,0.43846551157440017,0.5740718285879312,0.2114760014435222,0.5080561798199733
